Unnamed: 0,FTHG,FTAG,FTR,HST,AST,HC,AC,B365H,B365D,B365A,HC.1,AC.1,HF,AF,B365>2.5,B365<2.5,Date,Home_xG,Away_xG,FTR_encoded,FTR_A,FTR_D,FTR_H,ProbH,ProbD,ProbA,ShotDiff,CornerDiff,FoulDiff,xGDiff,Norm_ShotDiff,Norm_CornerDiff,Norm_FoulDiff,Norm_xGDiff
1549,1,0,H,1,7,1,10,3.2,3.2,2.5,1,10,11,8,,,2018-10-27,0.9,1.4,2,0,0,1,0.30487804878048785,0.30487804878048785,0.39024390243902446,-6,-9,3,-0.4999999999999999,-1.7102658544836502,-2.08427928298641,0.687340098311857,-0.5965311324830793
1550,0,3,A,1,5,5,5,2.9,3.75,2.4,5,5,16,3,,,2018-10-27,0.5,2.0,0,1,0,0,0.3353828954723309,0.25936277249860257,0.4052543320290665,-4,0,13,-1.5,-1.2027316630699136,-0.2115711108634663,2.82737579320214,-1.3765619654508143
1551,1,1,D,7,3,8,0,2.1,3.5,3.8,8,0,17,5,,,2018-10-27,1.7,1.4,1,0,1,0,0.4645476772616137,0.2787286063569682,0.2567237163814181,4,8,12,0.30000000000000004,0.8274051025850323,1.4530583754680386,2.6133722237131116,0.02749353389110848
1553,0,0,D,4,0,7,2,2.1,3.4,3.9,7,2,9,12,,,2018-10-27,1.1,0.4,1,0,1,0,0.46379853095487933,0.28646379853095494,0.24973767051416584,4,5,-3,0.7000000000000001,0.8274051025850323,0.8288223180937244,-0.5966813186223124,0.33950586707820246
1554,3,0,H,6,7,3,3,1.75,3.75,5.25,3,3,9,13,,,2018-10-27,2.0,0.5,2,0,0,1,0.5555555555555556,0.2592592592592593,0.1851851851851852,-1,0,-4,1.5,-0.44143037594930895,-0.2115711108634663,-0.8106848881113408,0.9635305334523901
1552,4,1,H,7,1,8,0,1.11,11.0,26.0,8,0,6,4,,,2018-10-27,2.4,0.8,2,0,0,1,0.8744305500351607,0.08823799186718441,0.037331458097654945,6,8,2,1.5999999999999999,1.334939293998769,1.4530583754680386,0.47333652882282884,1.0415336167491638
1555,0,4,A,1,8,4,4,11.0,5.0,1.36,4,4,14,10,,,2018-10-28,0.4,2.6,0,1,0,0,0.08858780614903597,0.19489317352787913,0.7165190203230849,-7,0,4,-2.2,-1.9640329501905185,-0.2115711108634663,0.9013436678008854,-1.922583548528229
1556,2,2,D,3,2,6,4,4.75,4.1,1.75,6,4,10,16,,,2018-10-28,2.3,0.9,1,0,1,0,0.205219878441187,0.23775473721844836,0.5570253843403646,1,2,-6,1.4,0.06610381546442758,0.20458626071940997,-1.2386920270893973,0.8855274501556166
1557,2,1,H,10,6,8,4,1.72,3.9,5.25,8,4,15,12,,,2018-10-28,2.3,1.8,2,0,0,1,0.5654046889238671,0.24935796537155167,0.1852373457045812,4,4,3,0.4999999999999998,0.8274051025850323,0.6207436323022862,0.687340098311857,0.18349970048465525
1558,0,1,A,1,6,3,6,4.75,4.1,1.75,3,6,13,13,,,2018-10-29,0.4,1.6,0,1,0,0,0.205219878441187,0.23775473721844836,0.5570253843403646,-5,-3,0,-1.2000000000000002,-1.456498758776782,-0.8358071682377808,0.045329389844772354,-1.142552715560494
1565,2,3,A,7,8,5,1,3.1,3.4,2.45,5,1,11,8,,,2018-11-03,2.7,1.4,0,1,0,0,0.3147553372378613,0.28698280748157945,0.3982618552805592,-1,4,3,1.3000000000000003,-0.44143037594930895,0.6207436323022862,0.687340098311857,0.8075243668588434
1563,1,0,H,2,1,8,9,2.75,3.25,2.8,8,9,12,11,,,2018-11-03,0.5,2.0,2,0,0,1,0.35356969402622634,0.29917435648373,0.34725594949004374,1,-1,1,-1.5,0.06610381546442758,-0.41964979665490443,0.25933295933380063,-1.3765619654508143
1564,4,2,H,10,3,10,4,1.75,3.75,5.25,10,4,7,9,,,2018-11-03,2.4,1.1,2,0,0,1,0.5555555555555556,0.2592592592592593,0.1851851851851852,7,6,-2,1.2999999999999998,1.5887063897056373,1.0369010038851625,-0.3826777491332842,0.8075243668588431
1562,3,1,H,3,3,6,4,1.61,4.0,6.5,6,4,9,17,,,2018-11-03,2.0,0.5,2,0,0,1,0.6059899778580585,0.24391096608786855,0.15009905605407298,0,2,-8,1.5,-0.1876632802424407,0.20458626071940997,-1.6666991660674537,0.9635305334523901
1560,1,2,A,7,8,9,5,3.6,3.7,2.1,9,5,12,12,,,2018-11-03,1.6,3.0,0,1,0,0,0.27120418848167543,0.2638743455497382,0.4649214659685864,-1,4,0,-1.4,-0.44143037594930895,0.6207436323022862,0.045329389844772354,-1.2985588821540408
1559,1,1,D,4,4,5,8,3.9,3.9,1.95,5,8,7,7,,,2018-11-03,1.4,1.3,1,0,1,0,0.25,0.25,0.5,0,-3,0,0.09999999999999987,-0.1876632802424407,-0.8358071682377808,0.045329389844772354,-0.12851263270243862
1561,0,1,A,2,5,6,12,3.8,3.4,2.14,6,12,13,12,,,2018-11-03,0.9,2.1,0,1,0,0,0.25684834792431516,0.28706580062129344,0.4560858514543914,-3,-6,1,-1.2000000000000002,-0.9489645673630455,-1.4600432256120952,0.25933295933380063,-1.142552715560494
1566,3,1,H,6,2,4,2,1.25,6.75,13.0,4,2,6,13,,,2018-11-04,1.7,0.4,2,0,0,1,0.7804335742078933,0.14452473596442467,0.07504168982768206,4,2,-7,1.2999999999999998,0.8274051025850323,0.20458626071940997,-1.4526955965784256,0.8075243668588431
1567,6,1,H,8,6,4,4,1.11,11.0,29.0,4,4,14,9,,,2018-11-04,2.2,2.0,2,0,0,1,0.8778205833791964,0.08858007705008257,0.03359933957072097,2,0,5,0.20000000000000018,0.3198709111712958,-0.2115711108634663,1.1153472372899136,-0.0505095494056649
1568,1,0,H,2,1,5,4,2.3,3.5,3.3,5,4,11,8,,,2018-11-05,0.6,0.4,2,0,0,1,0.42478852519308574,0.27914674512688487,0.29606472968002945,1,1,3,0.19999999999999996,0.06610381546442758,-0.003492425072028173,0.687340098311857,-0.05050954940566507
1574,1,1,D,4,6,7,6,2.5,3.3,3.1,7,6,13,13,,,2018-11-10,1.1,1.2,1,0,1,0,0.39001143728555093,0.2954632100648113,0.3145253526496378,-2,1,0,-0.09999999999999987,-0.6951974716561772,-0.003492425072028173,0.045329389844772354,-0.2845187992959854
1573,2,1,H,6,4,7,10,2.9,3.4,2.6,7,10,9,11,,,2018-11-10,2.2,1.6,2,0,0,1,0.33689024390243905,0.28734756097560976,0.3757621951219512,2,-3,-2,0.6000000000000001,0.3198709111712958,-0.8358071682377808,-0.3826777491332842,0.261502783781429
1572,0,0,D,5,1,12,1,1.5,4.33,8.0,12,1,13,10,,,2018-11-10,1.8,0.4,1,0,1,0,0.6519243436529595,0.22583984191211068,0.12223581443492991,4,11,3,1.4,0.8274051025850323,2.0772944328423533,0.687340098311857,0.8855274501556166
1570,0,1,A,4,2,10,6,4.5,3.75,1.85,10,6,12,9,,,2018-11-10,0.8,1.2,0,1,0,0,0.21586931155192535,0.2590431738623104,0.5250875145857643,2,4,3,-0.3999999999999999,0.3198709111712958,0.6207436323022862,0.687340098311857,-0.5185280491863059
1569,2,1,H,6,3,4,1,2.6,3.1,3.1,4,1,7,21,,,2018-11-10,2.1,0.5,2,0,0,1,0.3734939759036145,0.31325301204819284,0.31325301204819284,3,3,-14,1.6,0.573638006878164,0.4126649465108481,-2.950720583001623,1.0415336167491638
1571,1,1,D,7,5,5,6,3.4,3.25,2.35,5,6,9,8,,,2018-11-10,1.1,1.7,1,0,1,0,0.28628994470996155,0.2995033267734983,0.41420672851654017,2,-1,1,-0.5999999999999999,0.3198709111712958,-0.41964979665490443,0.25933295933380063,-0.6745342157798528
1575,1,1,D,3,5,11,2,1.66,4.2,5.25,11,2,9,16,,,2018-11-11,0.9,1.9,1,0,1,0,0.5843071786310519,0.23094045631608234,0.18475236505286588,-2,9,-7,-0.9999999999999999,-0.6951974716561772,1.661137061259477,-1.4526955965784256,-0.9865465489669467
1576,0,0,D,4,1,5,5,1.4,5.25,8.5,5,5,7,11,,,2018-11-11,1.2,0.3,1,0,1,0,0.6986301369863014,0.1863013698630137,0.11506849315068494,3,0,-4,0.8999999999999999,0.573638006878164,-0.2115711108634663,-0.8106848881113408,0.4955120336717493
1577,2,0,H,7,3,6,3,1.11,11.0,26.0,6,3,11,9,,,2018-11-11,1.8,0.5,2,0,0,1,0.8744305500351607,0.08823799186718441,0.037331458097654945,4,3,2,1.3,0.8274051025850323,0.4126649465108481,0.47333652882282884,0.8075243668588434
1578,3,1,H,5,1,5,1,1.4,5.25,8.5,5,1,12,12,,,2018-11-11,1.9,1.1,2,0,0,1,0.6986301369863014,0.1863013698630137,0.11506849315068494,4,4,0,0.7999999999999998,0.8274051025850323,0.6207436323022862,0.045329389844772354,0.4175089503749757
1585,0,4,A,1,6,8,1,13.0,6.5,1.25,8,1,6,3,,,2018-11-24,0.9,2.7,0,1,0,0,0.07462686567164178,0.14925373134328357,0.7761194029850745,-5,7,3,-1.8000000000000003,-1.456498758776782,1.2449796896766006,0.687340098311857,-1.6105712153411351
1584,0,3,A,1,7,5,5,6.5,4.33,1.55,5,5,12,13,,,2018-11-24,0.4,1.2,0,1,0,0,0.14937182155058254,0.22423021710826477,0.6263979613411526,-6,0,-1,-0.7999999999999999,-1.7102658544836502,-0.2115711108634663,-0.1686741796442559,-0.8305403823733998
1583,3,1,H,9,2,4,4,2.8,3.5,2.6,4,4,19,12,,,2018-11-24,3.1,1.0,2,0,0,1,0.3475935828877006,0.27807486631016043,0.37433155080213903,7,0,7,2.1,1.5887063897056373,-0.2115711108634663,1.5433543762679702,1.4315490332330312
1580,1,0,H,8,1,7,3,1.4,5.0,9.0,7,3,12,13,,,2018-11-24,2.1,1.0,2,0,0,1,0.696594427244582,0.19504643962848295,0.10835913312693496,7,4,-1,1.1,1.5887063897056373,0.6207436323022862,-0.1686741796442559,0.6515182002652964
1581,3,2,H,5,8,2,5,2.62,3.5,2.8,2,5,10,6,,,2018-11-24,1.3,1.3,2,0,0,1,0.37253858435337944,0.2788717402873869,0.3485896753592337,-3,-3,4,0.0,-0.9489645673630455,-0.8358071682377808,0.9013436678008854,-0.206515715999212
1579,1,1,D,3,3,6,1,2.9,3.4,2.6,6,1,10,7,,,2018-11-24,1.0,1.2,1,0,1,0,0.33689024390243905,0.28734756097560976,0.3757621951219512,0,5,3,-0.19999999999999996,-0.1876632802424407,0.8288223180937244,0.687340098311857,-0.3625218825927589
1582,0,0,D,5,2,10,3,1.4,5.25,8.0,10,3,13,12,,,2018-11-24,0.9,1.2,1,0,1,0,0.6936416184971099,0.18497109826589597,0.12138728323699423,3,7,1,-0.29999999999999993,0.573638006878164,1.2449796896766006,0.25933295933380063,-0.4405249658895324
1586,1,2,A,5,4,5,8,3.5,3.75,1.95,5,8,6,9,,,2018-11-25,0.6,1.6,0,1,0,0,0.26822558459422274,0.2503438789546079,0.4814305364511692,1,-3,-3,-1.0,0.06610381546442758,-0.8358071682377808,-0.5966813186223124,-0.9865465489669469
